"A Division of Random House , Inc",B-ORG,0
New York,B-LOC,1
New York [SEP],B-LOC,1
Diana Gabaldon,B-PER,4
Delacorte Press,B-ORG,5
"Random House , Inc",B-ORG,5
"Random House , Inc",B-ORG,5
Library of Congress Cataloging in Publication Data,B-ORG,6
##B,I-ORG,8
Ashes,I-MISC,12
God,B-PER,157
Time,B-PER,161
God,B-PER,161
Claire,B-PER,161
Memory,B-PER,161
Devil,B-PER,161
War,B-MISC,163
##R,I-MISC,0
CONVE,B-ORG,1
Ian Murray,B-PER,2
Roll,B-PER,2
Roll,B-PER,2
Roll,B-PER,3
Roll,B-PER,3
Roll,B-PER,4
Roll,B-PER,4
Roll,B-PER,4
Roll,B-PER,5
Ian,B-PER,5
Ian,B-PER,5
Ian,B-PER,5
God,B-PER,5
Roll,B-PER,5
Roll,B-PER,5
Roll,B-PER,6
Roll,B-ORG,6
Ian,B-PER,6
Roll,B-PER,7
Roll,B-PER,7
Roll,B-PER,7
Roll,B-PER,7
Ian,B-PER,8
Roll,B-PER,9
Roll,B-PER,9
Roll,B-PER,9
Indians,B-MISC,9
Highlanders,B-MISC,9
Roll,B-PER,9
Roll,B-PER,9
Roll,B-PER,9
Roll,I-PER,9
Roll,B-PER,10
Roll,B-PER,10
Roll,B-PER,10
Roll,B-PER,10
Roll,B-PER,10
Rollo,I-PER,10
Roll,B-PER,10
Roll,B-PER,10
Roll,B-PER,11
Roll,B-PER,12
Roll,B-PER,12
Ian,B-PER,12
Ian,B-PER,13
Ian,B-PER,13
Roll,B-PER,14
Roll,B-PER,14
Ian,B-PER,14
Ian Dhia,B-PER,14
Ian,B-PER,14
Ian,B-PER,14
Ian,B-PER,14
Rollo,B-PER,15
Roll,B-PER,15
No,B-PER,16
Roll,B-PER,16
Roll,B-PER,16
Roll,B-PER,17
Roll,B-PER,17
Roll,B-PER,17
Roll,B-PER,18
No,B-PER,18
Rollo,B-PER,18
Roll,B-PER,18
Roll,B-PER,19
Roll,B-PER,19
Roll,B-PER,19
Roll,B-PER,19
No,B-PER,19
Roll,B-PER,19
Roll,B-PER,19
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
No,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,20
Roll,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
No,B-PER,21
Roll,B-PER,21
Claire,B-PER,22
Rollo,B-PER,22
God,B-PER,22
No,B-PER,22
Rollo,B-PER,22
Claire,B-PER,22
Claire,B-PER,22
D,B-MISC,0
Kenny Lindsay,B-PER,2
Kenny Lindsay,B-PER,3
Kenny Lindsay,B-PER,3
Mac Dub,B-PER,3
Jamie,B-PER,4
Jamie,B-PER,4
Jamie,B-PER,4
Jamie,B-PER,4
Jamie,B-PER,4
Lindsay,B-PER,5
Lindsay,B-PER,5
Lindsay,B-PER,6
Claire,B-PER,7
Lindsay,B-PER,7
Lindsay,B-PER,7
Lindsay,B-PER,7
Claire,B-PER,8
Claire,B-PER,8
Roger,B-PER,8
Kenny,B-PER,9
Kenny,B-PER,9
Kenny,B-PER,9
Kenny,B-PER,9
Fraser ’ s Ridge,B-LOC,9
Kenny,B-PER,9
Evan,B-PER,9
Fergus,B-PER,9
Ronnie Sinclair,B-PER,9
Gaelic,B-MISC,9
Sa,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,11
Brian,B-PER,11
Claire,B-PER,11
Claire,B-PER,12
Brian,B-PER,12
Brian,B-PER,12
Brian,B-PER,12
Brian,B-PER,12
Brian,B-PER,13
Claire,B-PER,13
Brian,B-PER,13
Brian,B-PER,13
Jamie,B-PER,14
Sa,B-PER,15
Sassen,B-PER,15
Sassen,B-PER,15
Sassen,B-PER,15
Claire,B-PER,15
Sassenach,B-PER,16
Sassenach,B-PER,16
Claire,B-PER,16
Claire,B-PER,16
Claire,B-PER,16
Claire,B-PER,16
Kenny,B-PER,17
Sassenach,B-PER,17
Brian,B-PER,18
Claire,B-PER,18
Sassenach,B-PER,18
Sassen,B-PER,19
##ach,I-MISC,19
Sassen,B-PER,19
Sassen,B-PER,19
Sassen,B-PER,19
Sassen,B-PER,20
Sassen,B-PER,20
Sa,B-PER,20
Sassen,B-PER,20
Sassen,B-PER,20
Girl Scout,B-MISC,21
Brian,B-PER,21
Sassenach,B-PER,21
Sassen,B-PER,21
Sassen,B-PER,21
Roger,B-PER,21
Roger,B-PER,22
Roger,B-PER,22
Panther,B-PER,23
Claire,B-PER,23
Panther,B-PER,23
Agar,B-MISC,23
##ther,I-MISC,23
Panther,B-PER,23
Panther,B-PER,23
Pantherinus,B-MISC,23
Panther,B-PER,23
Brian,B-PER,24
Brian,B-PER,24
Brian,B-PER,25
Claire,B-PER,26
Claire,B-PER,26
Brian,B-PER,26
Brian,B-PER,26
Jamie,B-PER,27
Brian,B-PER,27
Brian,B-PER,28
Brian,B-PER,28
Brian,B-PER,28
Brian,B-PER,29
Brian,B-PER,29
Brian,I-PER,29
English,B-MISC,30
Germans,B-MISC,30
Salem,B-LOC,30
Dutch,B-MISC,30
Brian,B-PER,30
Claire,B-PER,31
Roger,B-PER,31
Roger,B-PER,31
Brianna,B-PER,31
Roger,B-PER,32
Roger,B-PER,32
Jamie,B-PER,32
Jamie,B-PER,32
Jamie,B-PER,32
Jamie,B-PER,33
Europe,B-LOC,33
Brian,B-PER,33
Jamie,B-PER,33
Claire,B-PER,33
Jamie,B-PER,33
Jamie,B-PER,33
Jamie,B-PER,33
God,B-PER,33
Claire,B-PER,33
Al,B-PER,33
Jamie,B-PER,33
