United States,B-LOC,0
Delacorte Press,B-ORG,0
Random House,B-ORG,0
Random House LLC,B-ORG,0
Penguin Random House Company,B-ORG,0
New York,B-LOC,0
Random House LLC,B-ORG,1
CO,B-MISC,2
Gabaldon,B-PER,0
Diana,B-PER,0
[SEP],B-PER,0
Diana Gabaldon,B-PER,1
eBook,B-MISC,4
Philadelphia,B-LOC,5
Pa,B-LOC,5
— Revolution,I-MISC,5
United States,B-LOC,6
— Revolution,I-MISC,6
Scottish,B-MISC,6
Americans,B-MISC,7
Tree,I-MISC,11
Donna Siniggal,B-PER,11
Laura Shreck,B-PER,12
Doug Watkins,B-PER,14
Marietta Anastassatos,B-PER,15
Robert Hunt,B-PER,16
Conrad Altmann,B-PER,16
Heart,I-MISC,1
s,I-MISC,1
Outlander Family Tree,B-MISC,56
Claire,B-PER,3
Claire,B-PER,4
Philadelphia,B-LOC,1
Valley Forge,B-LOC,1
I,B-ORG,2
Fergus,B-PER,3
Fergus,B-PER,3
Ma,B-PER,3
Fergus,B-PER,3
Fergus,B-PER,3
Fergus,B-PER,3
Ma,B-PER,3
Ian,B-PER,3
Ian,B-PER,3
Ian,B-PER,3
Fergus,B-PER,3
Ian,B-PER,3
Lallybroch,B-LOC,3
Ian,B-PER,3
Ian,B-PER,3
Ian,B-PER,3
Ian,B-PER,4
Ian,B-PER,4
Ian,B-PER,4
Jamie,B-PER,4
Jamie,B-PER,4
Jamie,B-PER,4
Jamie Fraser,B-PER,4
Jamie,B-PER,4
Jenny Murray,B-PER,4
Jenny Murray,B-PER,5
Jenny Murray,B-PER,5
Jenny Murray,B-PER,5
Jenny Murray,B-PER,5
Jenny Murray,B-PER,6
Jenny Murray,B-PER,7
Jenny Murray,B-PER,8
Lallybroch,B-LOC,8
Fergus,B-PER,9
Fergus,B-PER,9
Claire,I-PER,9
Claire,B-PER,9
Claire,B-PER,9
Scots,B-MISC,9
Claire,B-PER,9
Jamie,I-PER,9
Claire,I-PER,9
Fergus,B-PER,9
Jamie,B-PER,9
Fergus,B-PER,9
Jamie,B-PER,9
Mars,B-PER,9
Germain,B-PER,9
Fergus,B-PER,9
Fergus,B-PER,9
Uncle Jamie,B-PER,9
Jamie,B-PER,9
Jamie,I-PER,9
Mohawk,B-MISC,9
Uncle Jamie,B-PER,9
Jamie,I-PER,9
Jamie,I-PER,9
Mohawk,B-MISC,9
Jamie,I-PER,9
Jamie,I-PER,9
Jamie,I-PER,9
Jamie,I-PER,9
Ridge,B-LOC,9
Uncle Jamie,B-PER,9
Brian,B-PER,9
Brian,B-PER,9
Brian,I-PER,9
Brian,B-PER,9
Roger Mac,B-PER,9
Roger Mac,B-PER,9
Roger Mac,B-PER,9
Roger Mac,B-PER,10
Roger Mac,B-PER,10
Roger Mac,B-PER,10
Rachel,B-PER,11
Rachel,B-PER,11
Rachel,B-PER,11
Rachel,B-PER,11
Rachel,B-PER,11
Quaker,B-MISC,11
Rachel,B-PER,11
Rachel,B-PER,11
Rachel,B-PER,11
Rachel,B-PER,11
Brian,B-PER,12
Bree,B-PER,12
William,B-PER,12
William,B-PER,12
William,B-PER,12
William,B-PER,12
Jamie Fraser,B-PER,12
Ian,B-PER,12
Ian,B-PER,12
Ian,B-PER,12
Ian,B-PER,12
Roll,B-PER,12
Roll,B-PER,12
Claire,B-PER,13
Ian,B-PER,13
Ian,B-PER,13
Roll,B-PER,13
Ian,B-PER,14
Ian,B-PER,14
Ian,B-PER,14
Ian,B-PER,14
Ian,B-PER,15
Ian Mother,B-PER,15
Ian,B-PER,15
Ian,B-PER,15
Claire,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Claire,B-PER,16
WIL,B-PER,0
##M RANSOM,B-PER,0
Ellesmere,B-LOC,0
Ash,B-PER,0
##ness,I-LOC,0
Der,B-LOC,0
Market Street,B-LOC,0
Baron Derwen,B-PER,1
Der,I-PER,1
Der,I-PER,1
Derwen,I-PER,1
Derwen,I-PER,1
Baron Der,B-PER,2
God,B-PER,2
Baron Der,B-PER,2
Baron Der,B-PER,2
Baron Derwen,B-PER,4
Baron Derwen,B-PER,4
Devil,B-PER,4
Der,I-PER,4
Der,B-PER,5
Baron Der,B-PER,6
Baron Derwen,B-PER,7
Baron Der,B-PER,7
Der,I-PER,8
Der,I-PER,8
Der,I-PER,8
Derwen,B-PER,9
Baron Derwen,B-PER,10
Der,I-PER,10
Der,I-PER,10
Baron Der,B-PER,10
Baron Der,B-PER,10
Baron Der,B-PER,11
Baron Derwent,B-PER,11
Der,I-PER,11
Baron Derwen,B-PER,12
Derwen,I-PER,12
Baron Derwen,B-PER,12
Baron Der,B-PER,13
Baron Der,B-PER,13
Baron Der,B-PER,13
Baron Derwen,B-PER,13
Baron Der,B-PER,13
Baron Derwen,B-PER,13
Baron Der,B-PER,13
Baron Derwen,B-PER,13
Baron Derwen,B-PER,14
Chestnut Street,B-LOC,0
Philadelphia,B-LOC,0
John Grey,B-PER,1
##IL,B-MISC,2
Claire,B-PER,2
Jenny Murray,B-PER,3
William,B-PER,3
William,B-PER,3
Claire,B-PER,3
Claire,B-PER,3
William,B-PER,3
Jamie,B-PER,3
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
William,B-PER,4
William,B-PER,4
Jamie,B-PER,4
Jenny,B-PER,4
Fi,I-PER,4
Lord John,B-PER,4
Fi,I-PER,5
Fi,B-PER,6
Fi,B-PER,6
Jenny,B-PER,6
God,B-PER,7
Jenny,B-PER,7
God,B-PER,7
Fi,B-PER,8
Claire,B-PER,8
John Grey,B-PER,8
Fi,B-PER,8
Murray,B-PER,8
Jenny,B-PER,9
Jenny,B-PER,9
Claire,B-PER,9
Claire,B-PER,9
Claire,B-PER,9
Jenny Jenny,B-PER,10
Scotland,B-LOC,10
Claire,B-PER,10
Jenny,B-PER,10
Jamie,B-PER,11
Jamie,B-PER,11
Jamie,B-PER,11
Jamie,B-PER,11
Claire,B-PER,11
Jamie,B-PER,11
Claire,B-PER,11
Jamie,B-PER,11
Jamie,B-PER,11
Fi,I-PER,12
Fi,B-PER,12
William,B-PER,12
William,B-PER,12
Me,B-MISC,13
Fi,I-PER,13
Fi,B-PER,13
Fi,B-PER,13
Claire,B-PER,14
Claire,B-PER,14
Fi,B-PER,14
John,B-PER,14
Fi,B-PER,14
Jenny,B-PER,15
Jamie,B-PER,15
Claire,B-PER,16
William,B-PER,17
Fi,B-PER,17
Claire,B-PER,17
Fi,B-PER,17
Fi,B-PER,17
Fi,B-PER,17
Fi,I-PER,18
Claire,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,18
Fi,B-PER,19
Jamie,B-PER,19
Claire,B-PER,19
Claire,B-PER,20
Jamie,B-PER,20
Fi,B-PER,20
Fi,I-PER,20
Brand,B-PER,21
Brand,B-PER,21
Jenny,B-PER,22
Claire,B-PER,22
Jenny,B-PER,22
Jenny,B-PER,23
