Claire,B-PER,120
Claire,B-PER,123
Medias Res,B-ORG,125
##ID,I-MISC,0
THE SUN SHIN,B-ORG,1
Mount Helicon,B-LOC,2
Royal,B-ORG,3
Colony of North Carolina,I-LOC,3
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Jamie,B-PER,5
Jamie,B-PER,5
Jamie,B-PER,5
Frank,B-PER,6
Claire,B-PER,6
Frank,B-PER,6
Claire,B-PER,6
Claire,B-PER,7
Frank,B-PER,7
Frank,B-PER,7
Claire,B-PER,7
Claire,B-PER,7
Claire,B-PER,8
Frank,B-PER,8
Claire,B-PER,8
Jamie,B-PER,9
Jamie,B-PER,9
Claire,B-PER,9
Jamie,B-PER,9
Jamie,B-PER,9
Jamie,B-PER,9
Jamie,B-PER,9
Jamie,B-PER,9
Jamie,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,10
Frank,B-PER,10
Frank,B-PER,10
Claire,B-PER,10
Bree,B-PER,10
Claire,B-PER,12
Claire,B-PER,12
Claire,B-PER,13
Jamie,B-PER,13
Jocast,B-PER,13
Ulysses,B-PER,13
Ulysses,B-PER,13
Gathering of Scottish Highlanders,B-MISC,13
Colonies,B-LOC,13
Bree,B-PER,14
Jocast,B-PER,14
Jocast,B-PER,14
Claire,B-PER,14
Jo,B-PER,14
Frank,B-PER,15
Brian,B-PER,15
Brian,B-PER,15
Roger,B-PER,15
Frank,B-PER,15
Frank,I-PER,15
Brian,B-PER,15
Je,B-PER,15
Claire,B-PER,16
Je,B-PER,17
Je,B-PER,17
Je,B-PER,17
Jamie,B-PER,18
Jamie,B-PER,18
Claire,B-PER,18
Claire,B-PER,18
Claire,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,19
Frank,B-PER,19
Roger,B-PER,19
Je,B-PER,19
Jamie,B-PER,19
Claire,B-PER,19
Jamie,B-PER,19
Roger,B-PER,19
Carolina,B-LOC,19
Roger,B-PER,19
Roger,B-PER,19
Jamie,B-PER,19
Jamie,B-PER,19
Claire,B-PER,20
Sa,B-PER,21
Jamie,B-PER,21
Jamie,B-PER,22
Claire,B-PER,22
Jamie,B-PER,22
Jamie,B-PER,22
Jamie,B-PER,22
Claire,B-PER,23
Jamie,B-PER,23
Jamie,B-PER,23
Jamie,B-PER,23
Claire,B-PER,23
Claire,B-PER,23
Jamie,B-PER,23
Claire,B-PER,23
Jamie,B-PER,24
Claire,B-PER,24
Claire,B-PER,24
Jamie,B-PER,24
Claire,B-PER,24
Jamie,B-PER,25
Claire,B-PER,25
Jamie,B-PER,26
Jamie,B-PER,27
Irish,B-MISC,27
MacKenzie,B-PER,27
MacKenzie,B-PER,27
Irish,B-MISC,28
Claire,B-PER,28
Claire,B-PER,28
Roger,B-PER,29
Irish,B-MISC,29
Claire,B-PER,29
Roger,B-PER,29
Jamie,B-PER,29
Roger,B-PER,29
Claire,B-PER,29
Roger,B-PER,29
Claire,B-PER,29
Claire,B-PER,29
Roger,B-PER,29
Claire,B-PER,29
Roger,B-PER,29
Roger,B-PER,29
Roger,B-PER,29
Claire,B-PER,29
Roger,B-PER,29
Roger,B-PER,31
Claire,B-PER,32
Claire,B-PER,32
Claire,B-PER,32
Roger,B-PER,32
Claire,B-PER,32
Roger,B-PER,32
Roger,B-PER,32
Claire,B-PER,33
Roger,B-PER,33
Claire,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Ireland,B-LOC,33
Claire Roger,B-PER,33
Roger,B-PER,34
Irish,B-MISC,34
Claire,B-PER,34
Ireland,B-LOC,34
Claire,B-PER,34
Jamie,B-PER,35
