Bantam Dell [SEP],B-ORG,1
"A Division of Random House , Inc",B-ORG,2
New York,B-LOC,3
New York [SEP],B-LOC,3
Diana Gabaldon,B-PER,5
Barbara Schnell,B-PER,6
Library of Congress,B-ORG,7
##alog,I-MISC,7
Delta,B-ORG,9
"Random House , Inc",B-ORG,9
"Random House , Inc",B-ORG,9
##B,I-ORG,11
Claire,B-PER,105
Barbara Schnell,B-PER,105
Claire,B-PER,105
Claire,B-PER,106
Claire,B-PER,106
Claire,B-PER,106
Claire,B-PER,107
Barbara Schn,B-PER,107
Barbara Schnell,B-PER,108
Barbara Schn,B-PER,109
Barbara Schn,B-PER,109
Barbara Schn,B-PER,109
Barbara Schn,B-PER,109
Barbara Schnell,B-PER,112
Barbara Schnell,B-PER,112
Claire,B-PER,112
O Brave New World,B-ORG,114
E,B-LOC,0
Charleston,B-LOC,1
Claire,B-PER,2
Claire,B-PER,2
East Bay Street,B-LOC,2
Customs House,B-LOC,2
White Point Gardens,B-LOC,2
Charleston,B-LOC,3
Claire,B-PER,3
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,5
Fergus,B-PER,7
Fergus,B-PER,7
Fergus,B-PER,7
Claire,B-PER,7
Claire,B-PER,8
Claire,B-PER,8
Claire,B-PER,8
Jamie,B-PER,8
Jamie,B-PER,8
Jamie,B-PER,8
Great Britain,B-LOC,9
Royal,B-ORG,9
Colony of South Carolina,I-LOC,9
Jamie,B-PER,10
Claire,B-PER,10
Jamie,B-PER,10
Jamie,B-PER,12
Gavin Hayes,B-PER,13
Gavin Hayes,B-PER,13
Claire,B-PER,13
Fergus,B-PER,13
Claire,B-PER,14
Jamie,B-PER,14
Jamie,B-PER,15
Claire,B-PER,15
East Bay Street,B-LOC,15
Claire,B-PER,16
Claire,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Claire,B-PER,16
Fergus,B-PER,17
Hayes,B-PER,17
Scot,B-MISC,18
Fergus,B-PER,18
Jamie,B-PER,18
Claire,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,18
Jamie,B-PER,19
Jamie,B-PER,19
Jamie,B-PER,19
Fergus,B-PER,20
Hayes,B-PER,20
Hayes,B-PER,21
Claire,B-PER,21
Claire,B-PER,21
Ye Sa,B-MISC,22
##ach,I-MISC,22
Jamie,B-PER,22
Jamie,B-PER,22
Hayes,B-PER,22
Claire,B-PER,23
Claire,B-PER,23
Jamie,B-PER,23
Jamie,B-PER,23
Gavin Hayes,B-PER,23
Claire,B-PER,23
Gavin Hayes,B-PER,23
Jamie,B-PER,25
Jamie,B-PER,25
Jamie,B-PER,25
Jamie,B-PER,25
Hayes,B-PER,25
Hayes,B-PER,25
Hayes,B-PER,25
Hayes,B-PER,25
Hayes,B-PER,25
Hayes,B-PER,25
Gab,B-PER,26
Jamie,B-PER,26
Hayes,B-PER,26
Jamie,B-PER,26
Jamie,B-PER,26
Jamie,B-PER,27
Jamie,B-PER,29
Jamie,B-PER,29
Jamie,B-PER,29
Jamie,B-PER,30
Jamie,B-PER,30
Jamie,B-PER,30
Claire,B-PER,30
Fergus,B-PER,31
Fergus,B-PER,32
Fergus,B-PER,32
Claire,B-PER,34
Claire,B-PER,34
Fergus,B-PER,34
Gavin Hayes,B-PER,34
Claire,B-PER,34
Claire,B-PER,34
Gavin Hayes,B-PER,34
Claire,B-PER,34
Gavin,B-PER,35
Gavin,B-PER,35
Hayes,B-PER,35
Claire,B-PER,35
Hayes,B-PER,38
Stop Hayes,B-PER,39
Gavin,B-PER,39
Gavin,B-PER,39
Gavin,B-PER,39
Court of Guard,B-ORG,40
Gavin,B-PER,40
Jamie,B-PER,41
Claire,B-PER,41
Ian,B-PER,42
Jamie,B-PER,42
Jamie,B-PER,42
Fergus,B-PER,42
Willow Tree,B-LOC,42
Jamie,B-PER,43
Jamie,B-PER,43
Claire,B-PER,43
Jamie,B-PER,43
Jamie,B-PER,44
Jamie,B-PER,44
Jamie,B-PER,44
Hayes,B-PER,45
Claire,B-PER,45
Hayes,B-PER,45
Hayes,B-PER,46
Claire,B-PER,46
Hayes,B-PER,46
Hayes,B-PER,46
Hayes,B-PER,46
Rising,B-MISC,46
Virginia,B-LOC,46
Hayes,B-PER,46
Hayes,B-PER,47
Scotland,B-LOC,47
Gavin Hayes,B-PER,47
Ardsmuir,B-LOC,47
Duncan,B-PER,48
Jamie,B-PER,48
Jamie,B-PER,48
“ Mac Dub,B-PER,49
” Mac Dubh,B-PER,49
Jamie,B-PER,49
Claire,B-PER,49
Claire,B-PER,49
Ardsmuir,B-LOC,49
Hayes,B-PER,49
Jamie,B-PER,49
Jamie,B-PER,49
Jamie,B-PER,49
Jamie,B-PER,49
Gavin,B-PER,49
Duncan,B-PER,49
Jamie,B-PER,50
Gaelic,B-MISC,50
Jamie,B-PER,50
Jamie,B-PER,50
Claire,B-PER,51
Ian,B-PER,51
Gavin,B-PER,51
Claire,B-PER,51
Gavin,B-PER,51
Gavin,B-PER,52
Sa,B-PER,53
Jamie,B-PER,53
Claire,B-PER,53
Jamie,B-PER,53
Claire,B-PER,54
Jamie,B-PER,54
Jamie,B-PER,54
Claire,B-PER,55
Claire,B-PER,55
Jamie,B-PER,55
Jamie,B-PER,55
Highland,B-MISC,55
Jamie,B-PER,55
